_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry,Latitude,Longitude,area,score
999,108,313,EAST LYNN PARK,Park,"Outdoor Ping Pong/Table Tennis, Picnic Site, Playground",1949 Danforth Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=108,"{""coordinates"": [[-79.3153709885043, 43.6842069731016]], ""type"": ""MultiPoint""}",43.6842069731016,-79.3153709885043,other,0.8
1000,2640,393,GAFFNEY PARK,Park,"Outdoor Fitness Equipment, Playground",73 Terry Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2640,"{""coordinates"": [[-79.4847138837949, 43.6723898648018]], ""type"": ""MultiPoint""}",43.6723898648018,-79.4847138837949,other,0.7
1001,237,881,ROBERT BATEMAN PARKETTE,Park,,281 Chaplin Cres,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=237,"{""coordinates"": [[-79.4147641133471, 43.70145207672]], ""type"": ""MultiPoint""}",43.70145207672,-79.4147641133471,other,0.5
1002,219,579,BEACHES PARK,Park,"Beach, Outdoor Fitness Equipment, Picnic Site, Playground, Tennis Court, Washroom",2075 Queen St E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=219,"{""coordinates"": [[-79.298509100303, 43.6661298769119]], ""type"": ""MultiPoint""}",43.6661298769119,-79.298509100303,other,0.8999999999999999
1003,430,45242,HUMBER SHEPPARD PARK,Park,"Playground, Sports Field",3100 Weston Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=430,"{""coordinates"": [[-79.5412531129618, 43.733157482333]], ""type"": ""MultiPoint""}",43.733157482333,-79.5412531129618,other,0.7
1004,2151,115,BLUE RIDGE PARK,Park,,50 Blue Ridge Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2151,"{""coordinates"": [[-79.3753416685858, 43.7746163201242]], ""type"": ""MultiPoint""}",43.7746163201242,-79.3753416685858,other,0.5
1005,2661,1300,FARMCREST PARKETTE,Park,,2485 Victoria Park Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2661,"{""coordinates"": [[-79.3205580518176, 43.7708658331624]], ""type"": ""MultiPoint""}",43.7708658331624,-79.3205580518176,other,0.5
1006,2419,1382,KNIGHTSWOOD RD PARK,Park,,40 Knightswood Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2419,"{""coordinates"": [[-79.3908871798528, 43.7396696539249]], ""type"": ""MultiPoint""}",43.7396696539249,-79.3908871798528,other,0.5
1007,679,502,HORTON PARK,Park,"Playground, Sports Field",15 Oswego Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=679,"{""coordinates"": [[-79.2428008797477, 43.7363652560111]], ""type"": ""MultiPoint""}",43.7363652560111,-79.2428008797477,other,0.7
1008,1046,84,BEN NOBLEMAN PARK,Park,Playground,1075 Eglinton Ave W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1046,"{""coordinates"": [[-79.4352115755479, 43.698473108678]], ""type"": ""MultiPoint""}",43.698473108678,-79.4352115755479,other,0.6000000000000001
1009,3738,77734,DAVID CAPLAN PARK,Park,Playground,125 Consumers Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3738,"{""coordinates"": [[-79.3321702405569, 43.7740949914793]], ""type"": ""MultiPoint""}",43.7740949914793,-79.3321702405569,other,0.6000000000000001
1010,1707,1047,TORONTO MUSIC GARDEN,Park,,479 Queens Quay W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1707,"{""coordinates"": [[-79.3942170960435, 43.6369633806304]], ""type"": ""MultiPoint""}",43.6369633806304,-79.3942170960435,harbourfront,0.8973622775821963
1011,2684,443,GREENFIELD PARK,Park,"Outdoor Fitness Equipment, Playground",10 Wilmar Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2684,"{""coordinates"": [[-79.5449291283973, 43.6386079364056]], ""type"": ""MultiPoint""}",43.6386079364056,-79.5449291283973,other,0.7
1012,199,1481,RIVERSIDE DRIVE PARKETTE,Park,,38 Kingsway,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=199,"{""coordinates"": [[-79.4766058699907, 43.6380643873947]], ""type"": ""MultiPoint""}",43.6380643873947,-79.4766058699907,other,0.5
1013,3583,66862,RANLEIGH PARK,Park,Outdoor Fitness Equipment,100 Ranleigh Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3583,"{""coordinates"": [[-79.4000653136605, 43.7285212945419]], ""type"": ""MultiPoint""}",43.7285212945419,-79.4000653136605,other,0.45899948032255755
1014,3463,46582,KILGOUR PARKETTE,Park,,1 Kilgour Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3463,"{""coordinates"": [[-79.3776871497608, 43.7164725773114]], ""type"": ""MultiPoint""}",43.7164725773114,-79.3776871497608,other,0.5
1015,10,348,ETIENNE BRULE PARK,Park,"Firepit, Picnic Site, Washroom",13 Crosby Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=10,"{""coordinates"": [[-79.4981141735185, 43.6559683774514]], ""type"": ""MultiPoint""}",43.6559683774514,-79.4981141735185,other,0.7637002277427742
1016,676,489,HIGHVIEW PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Sports Field, Washroom",150 Highview Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=676,"{""coordinates"": [[-79.2579386551214, 43.7026764543495]], ""type"": ""MultiPoint""}",43.7026764543495,-79.2579386551214,other,0.8999999999999999
1017,423,849,R.V. BURGESS PARK,Park,Playground,46 Thorncliffe Park Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=423,"{""coordinates"": [[-79.3437435948281, 43.703797291595]], ""type"": ""MultiPoint""}",43.703797291595,-79.3437435948281,other,0.5192098265323892
1018,6,680,MARIE CURTIS PARK,Park,"Beach, Dog Off-Leash Area, Outdoor Fitness Equipment, Picnic Site, Playground, Washroom",2 Forty Second St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=6,"{""coordinates"": [[-79.5438584714419, 43.5857045220141]], ""type"": ""MultiPoint""}",43.5857045220141,-79.5438584714419,other,0.8999999999999999
1019,2533,1418,MILLSTONE PARKETTE,Park,,1 Plymbridge Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2533,"{""coordinates"": [[-79.4007175408464, 43.7386177315777]], ""type"": ""MultiPoint""}",43.7386177315777,-79.4007175408464,other,0.5
1020,231,72,BEATY AVENUE PARKETTE,Park,Playground,66 Beaty Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=231,"{""coordinates"": [[-79.4410883826551, 43.6384074261191]], ""type"": ""MultiPoint""}",43.6384074261191,-79.4410883826551,other,0.6000000000000001
1021,2027,296,DUFFERIN - KING PARK,Park,Playground,256 Dufferin St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2027,"{""coordinates"": [[-79.4275067408404, 43.637976069311]], ""type"": ""MultiPoint""}",43.637976069311,-79.4275067408404,other,0.6000000000000001
1022,376,560,JOSEPH WORKMAN PARK,Park,Playground,90 Shank St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=376,"{""coordinates"": [[-79.4171416016806, 43.6419809673351]], ""type"": ""MultiPoint""}",43.6419809673351,-79.4171416016806,other,0.6000000000000001
1023,3822,102364,20 CASTLEFIELD AVE PARK,Park,"Basketball Court, Pickleball Court",20 Castlefield Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3822,"{""coordinates"": [[-79.4007127701497, 43.7119116356127]], ""type"": ""MultiPoint""}",43.7119116356127,-79.4007127701497,other,0.6341724189509754
1024,716,662,MAGWOOD PARK,Park,"Ball Diamond, Basketball Court, Playground",2 Pasadena Gdns,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=716,"{""coordinates"": [[-79.4974882250038, 43.6574809794854]], ""type"": ""MultiPoint""}",43.6574809794854,-79.4974882250038,other,0.7637002277427742
1025,446,434,GRAFTON AVENUE PARK,Park,,23 Roncesvalles Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=446,"{""coordinates"": [[-79.4460196176447, 43.6394743640942]], ""type"": ""MultiPoint""}",43.6394743640942,-79.4460196176447,other,0.5
1026,1034,715,MICHAEL POWER PARK,Park,Playground,5055 Dundas St W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1034,"{""coordinates"": [[-79.5310408897024, 43.6452823896747]], ""type"": ""MultiPoint""}",43.6452823896747,-79.5310408897024,other,0.6000000000000001
1027,3791,77394,CANON JACKSON PARK,Park,Playground,80 Canon Jackson Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3791,"{""coordinates"": [[-79.4715212413516, 43.6980629621384]], ""type"": ""MultiPoint""}",43.6980629621384,-79.4715212413516,other,0.6000000000000001
1028,389,954,SIMCOE PARK,Park,,240 Front St W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=389,"{""coordinates"": [[-79.3868440327855, 43.6447416909588]], ""type"": ""MultiPoint""}",43.6447416909588,-79.3868440327855,downtown,0.8999999999999999
1029,1472,1035,THOMPSON STREET PARKETTE,Park,Dog Off-Leash Area,120 Broadview Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1472,"{""coordinates"": [[-79.3506172603787, 43.6592997621551]], ""type"": ""MultiPoint""}",43.6592997621551,-79.3506172603787,riverside,0.5510046422639339
1030,2679,1437,NORTHEND PARKETTE,Park,,2393 Weston Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2679,"{""coordinates"": [[-79.5326002146941, 43.70669182829]], ""type"": ""MultiPoint""}",43.70669182829,-79.5326002146941,other,0.37831481242387255
1031,29,1026,TAYLOR CREEK PARK,Park,"Firepit, Picnic Site, Washroom",260 Dawes Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=29,"{""coordinates"": [[-79.3105665780394, 43.6998842885054]], ""type"": ""MultiPoint""}",43.6998842885054,-79.3105665780394,other,0.8
1032,960,1133,WINCOTT PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",86 Northcrest Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=960,"{""coordinates"": [[-79.5504439625053, 43.6922173223495]], ""type"": ""MultiPoint""}",43.6922173223495,-79.5504439625053,other,0.7
1033,2659,933,SENATOR PETER BOSA PARKETTE,Park,,725 Vaughan Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2659,"{""coordinates"": [[-79.4453560037414, 43.694422490823]], ""type"": ""MultiPoint""}",43.694422490823,-79.4453560037414,other,0.5
1034,409,1420,MOORE PARK RAVINE,Park,,205 Moore Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=409,"{""coordinates"": [[-79.3745609694578, 43.6923658995413]], ""type"": ""MultiPoint""}",43.6923658995413,-79.3745609694578,other,0.5
1035,2522,1332,GREEN HILLS PARK,Park,,1 A Paulson Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2522,"{""coordinates"": [[-79.479011194583, 43.6947769071944]], ""type"": ""MultiPoint""}",43.6947769071944,-79.479011194583,other,0.5
1036,1502,598,LAKEVIEW AVENUE PARKETTE,Park,,1208 Dundas St W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1502,"{""coordinates"": [[-79.4229135488179, 43.6495995325778]], ""type"": ""MultiPoint""}",43.6495995325778,-79.4229135488179,other,0.5
1037,2051,377,FLORA VOISEY PARK,Park,Playground,67 Yachters Lane,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2051,"{""coordinates"": [[-79.4847984685059, 43.62123229033]], ""type"": ""MultiPoint""}",43.62123229033,-79.4847984685059,other,0.6000000000000001
1038,2734,14063,VILLAGE GREEN PARK,Park,"Basketball Court, Playground, Sports Field",925 Albion Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2734,"{""coordinates"": [[-79.5636439368433, 43.735380457832]], ""type"": ""MultiPoint""}",43.735380457832,-79.5636439368433,other,0.6804558844666928
1039,2297,1730,ELLESMERE RESERVOIR PARK,Park,"Cricket Pitch Field, Sports Field",2950 Ellesmere Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2297,"{""coordinates"": [[-79.201895648833, 43.7850970394402]], ""type"": ""MultiPoint""}",43.7850970394402,-79.201895648833,other,0.7
1040,2541,1766,TORONTO ISLANDS - HANLAN'S POINT PARK,Park,"Beach, Firepit, Picnic Site, Playground, Washroom",9 Queens Quay W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2541,"{""coordinates"": [[-79.3901050922186, 43.6187302073076]], ""type"": ""MultiPoint""}",43.6187302073076,-79.3901050922186,other,0.8999999999999999
1041,2024,1046,TORONTO ISLANDS - CENTRE ISLAND PARK,Park,"Beach, Disc Golf, Firepit, Picnic Site, Playground, Washroom",9 Queens Quay W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2024,"{""coordinates"": [[-79.3723108377758, 43.6179900019989]], ""type"": ""MultiPoint""}",43.6179900019989,-79.3723108377758,other,0.8999999999999999
1042,2421,1633,BEACH SKATEPARK,Park,Skateboarding,1420 Lake Shore Blvd E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2421,"{""coordinates"": [[-79.3162293894278, 43.6624915939956]], ""type"": ""MultiPoint""}",43.6624915939956,-79.3162293894278,other,0.5845869844269607
1043,2204,1682,CHARLES STREET PARKETTE,Park,,83 Charles St E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2204,"{""coordinates"": [[-79.3811672970832, 43.6695843186376]], ""type"": ""MultiPoint""}",43.6695843186376,-79.3811672970832,other,0.5
1044,226,222,COLUMBUS PARKETTE,Park,Playground,1985 Dundas St W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=226,"{""coordinates"": [[-79.4460214346792, 43.6509559895304]], ""type"": ""MultiPoint""}",43.6509559895304,-79.4460214346792,other,0.6000000000000001
1045,40,682,MARKET LANE PARK,Park,,149 King St E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=40,"{""coordinates"": [[-79.3724104650962, 43.649751099758]], ""type"": ""MultiPoint""}",43.649751099758,-79.3724104650962,waterfront,0.8253737545382
1046,173,930,TORONTO SCULPTURE GARDEN,Park,,115 King St E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=173,"{""coordinates"": [[-79.3736612956797, 43.6498364266827]], ""type"": ""MultiPoint""}",43.6498364266827,-79.3736612956797,waterfront,0.8253737545382
1047,2478,714,MERRILL PARK,Park,Playground,5 Merrill Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2478,"{""coordinates"": [[-79.5060978764317, 43.7034200934368]], ""type"": ""MultiPoint""}",43.7034200934368,-79.5060978764317,other,0.6000000000000001
1048,3847,970687,BATHURST QUAY COMMON,Park,,1 Eireann Quay,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3847,"{""coordinates"": [[-79.3964490027904, 43.6346634822841]], ""type"": ""MultiPoint""}",43.6346634822841,-79.3964490027904,other,0.35358325663099843
1049,335,139,BUDAPEST PARK,Park,"Beach, Outdoor Fitness Equipment, Playground, Washroom",1575 Lake Shore Blvd W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=335,"{""coordinates"": [[-79.4493275020452, 43.6368580787462]], ""type"": ""MultiPoint""}",43.6368580787462,-79.4493275020452,other,0.8999999999999999
1050,211,209,CLOSE AVENUE PARKETTE,Park,Playground,116 Close Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=211,"{""coordinates"": [[-79.4349850322132, 43.6370908434496]], ""type"": ""MultiPoint""}",43.6370908434496,-79.4349850322132,other,0.5512988674505608
1051,2729,12662,DAVENPORT VILLAGE PARK,Park,Playground,18 Foundry Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2729,"{""coordinates"": [[-79.4495415879971, 43.6693344928687]], ""type"": ""MultiPoint""}",43.6693344928687,-79.4495415879971,other,0.6000000000000001
1052,2715,1863,JOSEPH BANNON PARK,Park,"Playground, Sports Field",65 Mary Chapman Blvd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2715,"{""coordinates"": [[-79.5347783133348, 43.7324129746878]], ""type"": ""MultiPoint""}",43.7324129746878,-79.5347783133348,other,0.7
1053,943,114,BLOORDALE PARK NORTH,Park,Playground,20 Toledo Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=943,"{""coordinates"": [[-79.575352078324, 43.6402627042008]], ""type"": ""MultiPoint""}",43.6402627042008,-79.575352078324,other,0.6000000000000001
1054,2795,45205,BLOORDALE PARK SOUTH,Park,"Playground, Tennis Court",230 Renforth Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2795,"{""coordinates"": [[-79.570250305953, 43.6367217859226]], ""type"": ""MultiPoint""}",43.6367217859226,-79.570250305953,other,0.7
1055,3774,75562,ORDNANCE PARK,Park,,10 Ordnance St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3774,"{""coordinates"": [[-79.4079630866501, 43.6395047697052]], ""type"": ""MultiPoint""}",43.6395047697052,-79.4079630866501,other,0.4350423395515063
1056,1685,568,KEELE RESERVOIR,Park,"Cricket Pitch Field, Sports Field",4995 Keele St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1685,"{""coordinates"": [[-79.4921263738518, 43.7795272574007]], ""type"": ""MultiPoint""}",43.7795272574007,-79.4921263738518,other,0.7
1057,121,615,LAWTON PARKETTE,Park,,1600 Yonge St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=121,"{""coordinates"": [[-79.3954988736299, 43.6917963387489]], ""type"": ""MultiPoint""}",43.6917963387489,-79.3954988736299,other,0.4355707114070926
1058,775,1121,WIGMORE PARK,Park,"Ball Diamond, Playground",106 Wigmore Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=775,"{""coordinates"": [[-79.3133905165899, 43.7305127297612]], ""type"": ""MultiPoint""}",43.7305127297612,-79.3133905165899,other,0.7
1059,569,292,DOWNSVIEW PARK AND LAWN BOWLING GREENS,Park,,1629 Wilson Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=569,"{""coordinates"": [[-79.5125734946005, 43.7190723144671]], ""type"": ""MultiPoint""}",43.7190723144671,-79.5125734946005,other,0.30592327983653916
1060,442,805,PARLIAMENT SQUARE PARK,Park,Sports Field,44 Parliament St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=442,"{""coordinates"": [[-79.3627661947663, 43.650014659321]], ""type"": ""MultiPoint""}",43.650014659321,-79.3627661947663,waterfront,1.0
1061,516,1378,KIMBARK - COLDSTREAM RAVINE,Park,,65 Coldstream Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=516,"{""coordinates"": [[-79.4163181123267, 43.7174160817301]], ""type"": ""MultiPoint""}",43.7174160817301,-79.4163181123267,other,0.472993409780369
1062,2796,45362,REGENT PARK - ETOBICOKE,Park,,75 Regent St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2796,"{""coordinates"": [[-79.4692869389882, 43.6817795652948]], ""type"": ""MultiPoint""}",43.6817795652948,-79.4692869389882,other,0.5
1063,3820,67242,JOLLY WAY PARK,Park,"Outdoor Fitness Equipment, Playground",965 Ellesmere Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3820,"{""coordinates"": [[-79.2782849841374, 43.7657334477714]], ""type"": ""MultiPoint""}",43.7657334477714,-79.2782849841374,other,0.7
1064,3665,72602,JOSEPH TOUGH PARK,Park,,246 Davenport Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3665,"{""coordinates"": [[-79.3978367133261, 43.6747128251075]], ""type"": ""MultiPoint""}",43.6747128251075,-79.3978367133261,annex,0.8999999999999999
1065,466,219,COLONEL SAMUEL SMITH PARK,Park,"Dog Off-Leash Area, Outdoor Track, Playground",3145 Lake Shore Blvd W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=466,"{""coordinates"": [[-79.5135835086796, 43.5932049049272]], ""type"": ""MultiPoint""}",43.5932049049272,-79.5135835086796,other,0.7788831888968069
1066,2006,1110,WESTMOUNT PARK,Park,"Pickleball Court, Playground, Tennis Court, Washroom",22 Arcade Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2006,"{""coordinates"": [[-79.5188097180316, 43.6873056609434]], ""type"": ""MultiPoint""}",43.6873056609434,-79.5188097180316,other,0.8985293399125149
1067,2415,1264,DENFIELD PARK,Park,,1496 Kipling Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2415,"{""coordinates"": [[-79.5526805499162, 43.679544105249]], ""type"": ""MultiPoint""}",43.679544105249,-79.5526805499162,other,0.4514840542637443
1068,172,975,SPENCER - COWAN PARKETTE,Park,Playground,80 Spencer Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=172,"{""coordinates"": [[-79.4307073234081, 43.6363747819927]], ""type"": ""MultiPoint""}",43.6363747819927,-79.4307073234081,other,0.6000000000000001
1069,985,386,FRANKLIN PARK,Park,Playground,138 Franklin Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=985,"{""coordinates"": [[-79.4167507012537, 43.7552751357744]], ""type"": ""MultiPoint""}",43.7552751357744,-79.4167507012537,other,0.6000000000000001
1070,736,844,QUEEN'S GREENBELT,Park,,600 Queen's Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=736,"{""coordinates"": [[-79.4847479374923, 43.7123320084484]], ""type"": ""MultiPoint""}",43.7123320084484,-79.4847479374923,other,0.5
1071,948,314,EAST MALL PARK,Park,"Playground, Tennis Court",355 The East Mall,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=948,"{""coordinates"": [[-79.5573117614495, 43.6424081722153]], ""type"": ""MultiPoint""}",43.6424081722153,-79.5573117614495,other,0.7
1072,455,687,MASSEY HARRIS PARK,Park,,945 King St W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=455,"{""coordinates"": [[-79.4133351339896, 43.6414414740336]], ""type"": ""MultiPoint""}",43.6414414740336,-79.4133351339896,other,0.44061903791880985
1073,3815,77315,HOLMES PARK,Park,Playground,25 HOLMES AVE,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3815,"{""coordinates"": [[-79.4134188263077, 43.7778208973346]], ""type"": ""MultiPoint""}",43.7778208973346,-79.4134188263077,other,0.6000000000000001
1074,3700,77655,MONSIGNOR FRASER COLLEGE PARK,Park,,700 Markham St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3700,"{""coordinates"": [[-79.4134842482422, 43.6666189801274]], ""type"": ""MultiPoint""}",43.6666189801274,-79.4134842482422,annex,0.8967587619682762
1075,2032,1143,WOBURN PARK - SCARBOROUGH,Park,"Basketball Court, Outdoor Dry Pad, Playground",50 Dormington Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2032,"{""coordinates"": [[-79.2276560142691, 43.7814853929352]], ""type"": ""MultiPoint""}",43.7814853929352,-79.2276560142691,other,0.8
1076,1495,1894,OATES PARK,Park,"Playground, Sports Field",10 Oates Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1495,"{""coordinates"": [[-79.2742630893229, 43.7042623800705]], ""type"": ""MultiPoint""}",43.7042623800705,-79.2742630893229,other,0.7
1077,242,780,OLD FOREST HILL PARKETTE,Park,,51 Forest Hill Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=242,"{""coordinates"": [[-79.4129445053387, 43.6968215161912]], ""type"": ""MultiPoint""}",43.6968215161912,-79.4129445053387,other,0.5
1078,2218,1239,CLOSE - SPRINGHURST PARKETTE,Park,,70 Close Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2218,"{""coordinates"": [[-79.4342437656878, 43.6352425434581]], ""type"": ""MultiPoint""}",43.6352425434581,-79.4342437656878,other,0.4991403756216823
1079,2414,586,KINSDALE PARK,Park,Playground,3 Kinsdale Blvd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2414,"{""coordinates"": [[-79.4889256076992, 43.6355148567464]], ""type"": ""MultiPoint""}",43.6355148567464,-79.4889256076992,other,0.6000000000000001
